Форма 14. Уровни воды рек, ручьев, каналов, см;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Среднесуточные уровни воды рек, ручьев, каналов по постам , см;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Условия выбора данных:;;;;;;;;;;;;;;
Год: 2016;;;;;;;;;;;;;;
Бассейновый округ: Енисейский бассейновый округ;;;;;;;;;;;;;;
Бассейн: Енисей (российская часть бассейна);;;;;;;;;;;;;;
Подбассейн: Нижняя Тунгуска;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Условные обозначения;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Символ;Описание;Символ;Описание;;;;;;;;;;;
"""";высший и низший уровень за месяц в один день;V;искажение стока воды искусственными явлениями;;;;;;;;;;;
#;изменение ледовых условий техническими средствами;W;вода течет поверх льда;;;;;;;;;;;
&;ледостав с торосами;Z;неполный ледостав;;;;;;;;;;;
(;закраины;А;трава на дне;;;;;;;;;;;
);забереги;Б;зажор выше поста;;;;;;;;;;;
*;редкий шугоход;В;стоячая вода;;;;;;;;;;;
/;искажение уровня воды естественными или искусственными явлениями;Г;средний и густой ледоход вторичный;;;;;;;;;;;
:;сало;Д;естественные или искусственные деформации русла;;;;;;;;;;;
";";внутриводный лед;Е;наледная вода;;;;;;;;;;;
@;плавучий лед;И;редкая снежура;;;;;;;;;;;
[;залом леса;К;редкий ледоход вторичный;;;;;;;;;;;
];подо льдом шуга;Л;редний и густой ледоход;;;;;;;;;;;
^;высший уровень за месяц;Н;наледь;;;;;;;;;;;
_;низший уровень за месяц;П;подвижка льда;;;;;;;;;;;
15;;"26 ""I";;"26 ""I";30 ^I;35 I;260 Х;87;24 _;23;18 _;21 ^Z;"21 ""I";"21 ""I"
16;;"26 ""I";;"26 ""I";30 ^I;35 I;291 Х;81;25 _;22;18 _;21 ^Z;"21 ""I";"21 ""I"
17;;"26 ""I";;"26 ""I";30 ^I;38 I;328 Х;76;26;22;18 _;21 ^Z;"21 ""I";"21 ""I"
18;;"26 ""I";;"26 ""I";30 ^I;41 I;348;72;27;22;18 _;21 ^Z;"21 ""I";"21 ""I"
19;;"26 ""I";;"26 ""I";30 ^I;43 I;359 ^;70;27;22;18 _;21 ^Z;"21 ""I";"21 ""I"
20;;"26 ""I";;"26 ""I";30 ^I;43 I;354;68;28;21;19;21 ^I;"21 ""I";"21 ""I"
21;;"26 ""I";;"26 ""I";30 ^I;45 I;345;67 _;28;21;19;21 ^I;"21 ""I";"21 ""I"
22;;"26 ""I";;"26 ""I";30 ^I;45 I;342;66 _;28;21;19;21 ^I;"21 ""I";"21 ""I"
23;;"26 ""I";;"26 ""I";30 ^I;45 I;350;66 _;28;21;19;21 ^I;"21 ""I";"21 ""I"
24;;"26 ""I";;"26 ""I";30 ^I;45 I;360;69;27;21;19;21 ^I;"21 ""I";"21 ""I"
25;;"26 ""I";;"26 ""I";30 ^I;48 I;352;75;27;20 _;19;21 ^I;"21 ""I";"21 ""I"
26;;"26 ""I";;"26 ""I";30 ^I;54 I;332;79;26;21 _;19;21 ^I;"21 ""I";"21 ""I"
27;;"26 ""I";;"26 ""I";30 ^I;64 I;322;85;25;21;19;21 ^I;"21 ""I";"21 ""I"
28;;"26 ""I";;"26 ""I";30 ^I;70 I;306;85;25;21;19;21 ^I;"21 ""I";"21 ""I"
29;;"26 ""I";;"26 ""I";30 ^I;75 I;283;81;25;21;19;21 ^I;"21 ""I";"21 ""I"
30;;"26 ""I";;-;30 ^I;82 ^(;248;75;24 _;21;19;21 ^I;"21 ""I";"21 ""I"
31;;"26 ""I";;-;30 ^I;-;217;-;24 _;22;-;21 ^I;-;"21 ""I"
Декада;;;;;;;;;;;;;;
1;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
Средний;;26;;26;30;41;261;102;32;22;20;20;21;21
Высший;;26;;26;30;82;361;198;71;24;22;21;21;21
Низший;;26;;26;26;30;82;66;24;20;18;19;21;21
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Средний уровень;;Высший;;;;;Низший периода открытого русла;;;;Низший зимнего периода;;;
;;уровень;;дата;;число случаев;уровень;дата;;число случаев;уровень;дата;;число случаев
;;;;первая;последняя;;;первая;последняя;;;первая;последняя;
52;;361;;19.05.2016;;1;18;14.09.2016;19.09.2016;6;26;17.10.2015;01.03.2016;137
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Код поста;;9419;;;;;;;;;;;;
Год;;2016;;;;;;;;;;;;
Река-пост;;Тембенчи - р.Тембенчи - факт.Тембенчи;;;;;;;;;;;;
Отметка нуля;;187.03;;;;;;;;;;;;
;;;;;;;;;;;;;;
Система высот;;БС;;;;;;;;;;;;
Число;;Месяц;;;;;;;;;;;;
;;1;;2;3;4;5;6;7;8;9;10;11;12
1;;332 ^I;;316 _I;317 I;319 I;325 _I;664 ЛN;375 ^;332;283;323 ^);;275 _I
2;;330 I;;316 _I;317 I;319 I;326 I;703 ЛN;370;325;287;282;;275 _I
3;;330 I;;316 _I;317 I;320 I;326 I;686 ХN;363;321;296;280;;275 _I
4;;328 I;;316 _I;317 I;320 I;328 ~;689 ХN;349;319;332;278;;275 _I
5;;328 I;;316 _I;317 I;320 I;331 ~;701 ХN;336;315;298;277;;275 _I
6;;326 I;;316 _I;316 _I;318 _I;332 ~;715 N;332;314;290;276 *);;277 I
7;;325 I;;316 _I;316 _I;318 _I;333 ~;742;329;314;284;264 *);;278 I
8;;324 I;;316 _I;316 _I;318 _I;333 ~;828;329;314;280;250 Ш);;278 I
9;;323 I;;316 _I;316 _I;318 _I;333 ~;843 ^;329;326;279;239 Ш);;278 I
10;;323 I;;316 _I;316 _I;318 _I;333 ~;797;333;399 ^;279;243 Ш);;278 I
11;;322 I;;316 _I;316 _I;318 _I;333 ~;785;338;364;279;237 _*);;279 I
12;;320 I;;316 _I;316 _I;318 _I;334 ~;814;335;330;279;243 *);;281 ^I
13;;320 I;;316 _I;316 _I;318 _I;334 ~;794;329;322;279;247 *);;282 ^I
14;;319 I;;316 _I;316 _I;318 _I;334 ~;737;324;319;279;256 *);;282 ^I
15;;319 I;;316 _I;317 I;318 _I;334 ~;700;318;315;279;253 Ш);;282 ^I
16;;318 I;;317 ^I;317 I;321 I;334 ~;666;309;314;278;251 Ш);;282 ^I
17;;318 I;;317 ^I;317 I;321 I;334 ~;637;308;314;278;246 Ш);;282 ^I
18;;316 _I;;317 ^I;317 I;321 I;334 ~;616;295;320;277;248 Ш);;282 ^I
19;;316 _I;;317 ^I;318 I;321 I;334 ~;587;280;333;277;254 Ш);;282 ^I
20;;316 _I;;317 ^I;318 I;321 I;335 ~;556;278 _;367;277;252 Ш);;282 ^I
21;;316 _I;;317 ^I;318 I;321 I;344 ~;536;278 _;366;276;258 Ш);;282 ^I
22;;316 _I;;317 ^I;319 ^I;322 I;350 (W;505;278 _;344;276;261 Ш);;281 ^I
23;;316 _I;;316 _I;319 ^I;322 I;398 (;478;278 _;319;276;269 Ш);;280 I
24;;316 _I;;316 _I;319 ^I;322 I;444 (;461;278 _;289;276 _;272 Ш);;280 I
25;;316 _I;;316 _I;319 ^I;322 I;440 РП;442;278 _;284;275 _;276 Ш);;280 I
26;;316 _I;;316 _I;318 I;322 I;435 РП;432;278 _;286;275 _;281 ]Z;;280 I
27;;316 _I;;317 ^I;318 I;324 I;432 РП;431;280 _;290;275 _;289 ]Z;;279 I
28;;316 _I;;317 ^I;318 I;324 I;463 РП;412;313;302;284;293 ]Z;;278 I
29;;316 _I;;317 ^I;319 ^I;324 I;548 РП;398;338;296;341;298 ]Z;;275 _I
30;;316 _I;;-;319 ^I;325 ^I;566 ЛП;384 _;341;289;343 ^);300 ]Z;;275 _I
31;;316 _I;;-;319 ^I;-;575 ^ЛN;-;336;281 _;-;300 ]Z;-;275 _I
Декада;;;;;;;;;;;;;;
1;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
Средний;;320;;316;317;320;375;625;317;320;286;268;;279
Высший;;332;;317;319;325;576;850;376;400;343;343;;282
Низший;;316;;316;316;318;325;380;278;280;275;235;;275
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Средний уровень;;Высший;;;;;Низший периода открытого русла;;;;Низший зимнего периода;;;
;;уровень;;дата;;число случаев;уровень;дата;;число случаев;уровень;дата;;число случаев
;;;;первая;последняя;;;первая;последняя;;;первая;последняя;
;;850;;09.06.2016;;1;275;24.09.2016;27.09.2016;4;316;18.01.2016;14.03.2016;42
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Код поста;;9420;;;;;;;;;;;;
Год;;2016;;;;;;;;;;;;
Река-пост;;Таймура (Сев. Таймура) - р.Таймура - факт.Кербо;;;;;;;;;;;;
Отметка нуля;;213.49;;;;;;;;;;;;
;;;;;;;;;;;;;;
Система высот;;БС;;;;;;;;;;;;
Число;;Месяц;;;;;;;;;;;;
;;1;;2;3;4;5;6;7;8;9;10;11;12
1;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;437 ^;277 ^;250;275 ^;237 ^;205 ^);"199 ""I"
2;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;432;277 ^;250;275 ^;233;204 );"199 ""I"
3;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;431;275;250;272;233;204 I;"199 ""I"
4;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;425;272;250;270;231;203 I;"199 ""I"
5;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;424;270;250;266;231;203 I;"199 ""I"
6;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;416;270;250;263;227 );203 I;"199 ""I"
7;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;393;267;250;263;227 );202 I;"199 ""I"
8;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;386;265;250;265;227 );202 I;"199 ""I"
9;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;374;264;251;265;223 );202 I;"199 ""I"
10;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;362;264;251;263;223 );202 I;"199 ""I"
11;;218 ^I;;"213 ""I";213 ^I;"211 ""I";211 _I;350;264;253;262;223 );202 I;"199 ""I"
12;;217 I;;"213 ""I";213 ^I;"211 ""I";211 _I;339;262;253;261;221 );202 I;"199 ""I"
13;;216 I;;"213 ""I";213 ^I;"211 ""I";211 _I;326;259;251;259;221 );202 I;"199 ""I"
14;;216 I;;"213 ""I";213 ^I;"211 ""I";211 _I;318;257;251;257;219 );202 I;"199 ""I"
15;;215 I;;"213 ""I";213 ^I;"211 ""I";211 _~;311;257;250;257;219 );200 I;"199 ""I"
16;;214 I;;"213 ""I";213 ^I;"211 ""I";221 (~;304;255;250;254;218 );200 I;"199 ""I"
17;;214 I;;"213 ""I";213 ^I;"211 ""I";243 (~;301;255;249 _;253;218 );200 I;"199 ""I"
18;;213 _I;;"213 ""I";213 ^I;"211 ""I";251 (~;297;253;249 _;252;216 );200 I;"199 ""I"
19;;213 _I;;"213 ""I";212 I;"211 ""I";267 (;297;253;249 _;251;216 );199 _I;"199 ""I"
20;;213 _I;;"213 ""I";212 I;"211 ""I";303 П(;294;253;249 _;250;216 );199 _I;"199 ""I"
21;;213 _I;;"213 ""I";212 I;"211 ""I";401 Л;290;253;249 _;248;215 );199 _I;"199 ""I"
22;;213 _I;;"213 ""I";212 I;"211 ""I";427 Л;290;252;249 _;248;213 );199 _I;"199 ""I"
23;;213 _I;;"213 ""I";212 I;"211 ""I";468 Л;289;252;249 _;245;213 );199 _I;"199 ""I"
24;;213 _I;;"213 ""I";212 I;"211 ""I";497 ^Л;286;251;250;245;212 );199 _I;"199 ""I"
25;;213 _I;;"213 ""I";212 I;"211 ""I";496 ^Х;282;250 _;250;242;211 );199 _I;"199 ""I"
26;;213 _I;;"213 ""I";212 I;"211 ""I";486;282;250 _;253;242;211 );199 _I;"199 ""I"
27;;213 _I;;"213 ""I";211 _I;"211 ""I";462;280;250 _;255;241;210 );199 _I;"199 ""I"
28;;213 _I;;"213 ""I";211 _I;"211 ""I";421;280;250 _;261;240;210 );199 _I;"199 ""I"
29;;213 _I;;"213 ""I";211 _I;"211 ""I";405;279;250 _;266;240;208 );199 _I;"199 ""I"
30;;213 _I;;-;211 _I;"211 ""I";418;277 _;250 _;271;237 _;208 );199 _I;"199 ""I"
31;;213 _I;;-;211 _I;-;438;-;250 _;275 ^;-;206 _);-;"199 ""I"
Декада;;;;;;;;;;;;;;
1;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
Средний;;215;;213;212;211;302;335;259;253;255;219;201;199
Высший;;218;;213;213;211;497;438;277;275;275;237;206;199
Низший;;213;;213;211;211;211;277;250;249;237;206;199;199
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Средний уровень;;Высший;;;;;Низший периода открытого русла;;;;Низший зимнего периода;;;
;;уровень;;дата;;число случаев;уровень;дата;;число случаев;уровень;дата;;число случаев
;;;;первая;последняя;;;первая;последняя;;;первая;последняя;
240;;497;;24.05.2016;25.05.2016;2;231;04.10.2016;05.10.2016;2;211;27.03.2016;15.05.2016;50
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Код поста;;9421;;;;;;;;;;;;
Год;;2016;;;;;;;;;;;;
Река-пост;;без названия - руч.без названия - факт.Кербо;;;;;;;;;;;;
Отметка нуля;;213.49;;;;;;;;;;;;
;;;;;;;;;;;;;;
Система высот;;БС;;;;;;;;;;;;
Число;;Месяц;;;;;;;;;;;;
;;1;;2;3;4;5;6;7;8;9;10;11;12
1;;прсх;;прсх;прсх;прсх;прсх;745 ^;прсх;прсх;прсх;прсх;прсх;прсх
2;;прсх;;прсх;прсх;прсх;прсх;740;прсх;прсх;прсх;прсх;прсх;прсх
3;;прсх;;прсх;прсх;прсх;прсх;734;прсх;прсх;прсх;прсх;прсх;прсх
4;;прсх;;прсх;прсх;прсх;прсх;730;прсх;прсх;прсх;прсх;прсх;прсх
5;;прсх;;прсх;прсх;прсх;прсх;725;прсх;прсх;прсх;прсх;прсх;прсх
6;;прсх;;прсх;прсх;прсх;прсх;718;прсх;прсх;прсх;прсх;прсх;прсх
7;;прсх;;прсх;прсх;прсх;прсх;706;прсх;прсх;прсх;прсх;прсх;прсх
8;;прсх;;прсх;прсх;прсх;прсх;698;прсх;прсх;прсх;прсх;прсх;прсх
9;;прсх;;прсх;прсх;прсх;прсх;689;прсх;прсх;прсх;прсх;прсх;прсх
10;;прсх;;прсх;прсх;прсх;прсх;678;прсх;прсх;прсх;прсх;прсх;прсх
11;;прсх;;прсх;прсх;прсх;прсх;668;прсх;прсх;прсх;прсх;прсх;прсх
12;;прсх;;прсх;прсх;прсх;прсх;657;прсх;прсх;прсх;прсх;прсх;прсх
13;;прсх;;прсх;прсх;прсх;620;646;прсх;прсх;прсх;прсх;прсх;прсх
14;;прсх;;прсх;прсх;прсх;639;638;прсх;прсх;прсх;прсх;прсх;прсх
15;;прсх;;прсх;прсх;прсх;668;629;прсх;прсх;прсх;прсх;прсх;прсх
16;;прсх;;прсх;прсх;прсх;685;619;прсх;прсх;прсх;прсх;прсх;прсх
17;;прсх;;прсх;прсх;прсх;695;615;прсх;прсх;прсх;прсх;прсх;прсх
18;;прсх;;прсх;прсх;прсх;699;610;прсх;прсх;прсх;прсх;прсх;прсх
19;;прсх;;прсх;прсх;прсх;703;609;прсх;прсх;прсх;прсх;прсх;прсх
20;;прсх;;прсх;прсх;прсх;707;прсх;прсх;прсх;прсх;прсх;прсх;прсх
21;;прсх;;прсх;прсх;прсх;727;прсх;прсх;прсх;прсх;прсх;прсх;прсх
22;;прсх;;прсх;прсх;прсх;741;прсх;прсх;прсх;прсх;прсх;прсх;прсх
23;;прсх;;прсх;прсх;прсх;747;прсх;прсх;прсх;прсх;прсх;прсх;прсх
24;;прсх;;прсх;прсх;прсх;753;прсх;прсх;прсх;прсх;прсх;прсх;прсх
25;;прсх;;прсх;прсх;прсх;760;прсх;прсх;прсх;прсх;прсх;прсх;прсх
26;;прсх;;прсх;прсх;прсх;763;прсх;прсх;прсх;прсх;прсх;прсх;прсх
27;;прсх;;прсх;прсх;прсх;765;прсх;прсх;прсх;прсх;прсх;прсх;прсх
28;;прсх;;прсх;прсх;прсх;766 ^;прсх;прсх;прсх;прсх;прсх;прсх;прсх
29;;прсх;;прсх;прсх;прсх;762;прсх;прсх;прсх;прсх;прсх;прсх;прсх
30;;прсх;;-;прсх;прсх;753;прсх;прсх;прсх;прсх;прсх;прсх;прсх
31;;прсх;;-;прсх;-;747;-;прсх;прсх;-;прсх;-;прсх
Декада;;;;;;;;;;;;;;
1;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
Средний;;;;;;;;;;;;;;
Высший;;;;;;;766;747;;;;;;
Низший;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Средний уровень;;Высший;;;;;Низший периода открытого русла;;;;Низший зимнего периода;;;
;;уровень;;дата;;число случаев;уровень;дата;;число случаев;уровень;дата;;число случаев
;;;;первая;последняя;;;первая;последняя;;;первая;последняя;
;;766;;28.05.2016;;1;;01.01.2016;31.12.2016;328;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Код поста;;9422;;;;;;;;;;;;
Год;;2016;;;;;;;;;;;;
Река-пост;;Ерачимо (Герасимова) - р.Ерачимо - факт.Большой Порог;;;;;;;;;;;;
Отметка нуля;;42.81;;;;;;;;;;;;
;;;;;;;;;;;;;;
Система высот;;БС;;;;;;;;;;;;
Число;;Месяц;;;;;;;;;;;;
;;1;;2;3;4;5;6;7;8;9;10;11;12
1;;328 ^I;;274 ^I;256 ^I;252 I;245 Z;377;243 ^;223 _;233 ^;228;278 Ш;259 ^I
2;;328 ^I;;274 ^I;256 ^I;252 I;242 Z;395;243 ^;223 _;232;227;286 Z;259 ^I
3;;326 I;;274 ^I;256 ^I;251 I;242 Z;413;241;224;230;225;291 Z;259 ^I
4;;324 I;;274 ^I;256 ^I;250 I;238 Z;432;240;226;230;224;296 ^Z;257 I
5;;322 I;;274 ^I;256 ^I;249 I;236 Z;456;239;227;229;223;296 ^Z;255 I
6;;320 I;;274 ^I;255 I;248 I;234 Z;503;239;228;228;218 Ш;293 Z;253 I
7;;318 I;;274 ^I;255 I;247 I;232 _Z;529;239;229;226;212 _Ш;291 Z;251 I
8;;316 I;;274 ^I;255 I;246 I;232 _Z;535 ^;238;229;226;212 _Ш;289 Z;251 I
9;;314 I;;272 I;255 I;245 I;232 _Z;508;236;230;225;213 Ш;287 Z;251 I
10;;312 I;;270 I;255 I;244 I;232 _Z;458;235;230;225;215 Ш;285 Z;251 I
11;;310 I;;268 I;255 I;244 I;236 _Z;431;233;230;225;215 Ш;283 Z;251 I
12;;308 I;;266 I;255 I;244 I;235 Z;422;230;231;225;215 Ш;281 Z;251 I
13;;306 I;;264 I;255 I;244 I;236 Z;409;225;231;225;215 Ш;279 Z;251 I
14;;304 I;;262 I;255 I;244 I;235 Z;373;222;232;225;215 Ш;277 Z;250 I
15;;302 I;;260 I;255 I;244 I;235 Z;340;220 _;233 ^;225;217 Ш;275 I;248 I
16;;300 I;;258 I;255 I;244 I;236 Z;324;220;233 ^;225;219 Ш;273 I;246 I
17;;298 I;;256 _I;255 I;244 I;237 Z;313;221;232;225;219 Ш;269 I;245 I
18;;296 I;;256 _I;255 I;242 _I;239 Z;301;221;233 ^;225;222 Ш;263 I;245 I
19;;294 I;;256 _I;255 I;242 _I;246 Z;288;221;233 ^;225;226 Ш;261 I;251 I
20;;292 I;;256 _I;255 I;242 _I;260 Z;280;221;232;224;226 Ш;259 I;255 I
21;;290 I;;256 _I;255 I;243 _I;292 Z;273;220;232;223;229 Ш;256 I;255 I
22;;288 I;;256 _I;255 I;243 _I;304 Z;267;221;231;219 _;230 Ш;255 _I;255 I
23;;286 I;;256 _I;255 I;244 I;279 Z;264;221;231;219 _;233 Ш;255 _I;255 I
24;;284 I;;256 _I;255 I;245 I;257 Z;261;221;230;219 _;236 *;255 _I;254 I
25;;282 I;;256 _I;255 I;246 I;288 Л;258;221;231;219 _;238 Ш;257 I;252 I
26;;280 I;;256 _I;255 I;248 I;294 Х;254;220;233 ^;219 _;242 Ш;259 I;251 I
27;;278 I;;256 _I;255 I;250 I;302 Х;251;221;233 ^;222;246 Ш;259 I;251 I
28;;276 I;;256 _I;254 I;253 ^Z;326 Х;249;222;232;228;251 Ш;259 I;251 I
29;;274 _I;;256 _I;253 I;254 ^Z;366 ^Л;247;223;231;228;255 Ш;259 I;248 I
30;;274 _I;;-;252 _I;249 Z;363;245 _;223;230;228;265 Ш;259 I;243 _I
31;;274 _I;;-;252 _I;-;362;-;223;231;-;272 ^Ш;-;242 _I
Декада;;;;;;;;;;;;;;
1;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
Средний;;300;;263;255;246;264;355;228;230;225;228;273;251
Высший;;328;;274;256;254;370;535;243;233;233;273;296;259
Низший;;274;;256;252;242;232;244;219;223;219;212;255;242
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Средний уровень;;Высший;;;;;Низший периода открытого русла;;;;Низший зимнего периода;;;
;;уровень;;дата;;число случаев;уровень;дата;;число случаев;уровень;дата;;число случаев
;;;;первая;последняя;;;первая;последняя;;;первая;последняя;
260;;535;;08.06.2016;;1;219;15.07.2016;26.09.2016;6;232;07.05.2016;11.05.2016;5
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Код поста;;9518;;;;;;;;;;;;
Год;;2016;;;;;;;;;;;;
Река-пост;;Нижняя Тунгуска - р.Нижняя Тунгуска - с.Непа;;;;;;;;;;;;
Отметка нуля;;300.34;;;;;;;;;;;;
;;;;;;;;;;;;;;
Система высот;;БС;;;;;;;;;;;;
Число;;Месяц;;;;;;;;;;;;
;;1;;2;3;4;5;6;7;8;9;10;11;12
1;;115 _I;;119 _I;121 _I;136 _I;164 _I;417 ^;112 ^;89 ^;86 ^;78;88 _I;98 _I
2;;115 _I;;119 _I;121 _I;136 _I;169 I;323;110;88;86 ^;79 );89 I;100 I
3;;115 _I;;119 _I;121 _I;137 I;181 I;316;108;88;86 ^;78 );89 I;100 I
4;;115 _I;;119 _I;121 _I;137 I;209 (;262;106;88;85;77 _);89 I;100 I
5;;115 _I;;119 _I;122 I;137 I;230 (;246;102;87;85;77 _);89 I;100 I
6;;115 _I;;119 _I;122 I;137 I;258 (;233;100;87;85;77 _);90 I;100 I
7;;116 I;;120 I;122 I;138 I;294 П(;224;100;86;85;77 _);90 I;101 I
8;;116 I;;120 I;122 I;138 I;348 РП;217;100;86;85;78 _);90 I;101 I
9;;116 I;;120 I;123 I;138 I;439 РП;204;100;86;83;78 );90 I;101 I
10;;116 I;;120 I;123 I;138 I;509 Р;194;100;87;82;78 );90 I;101 I
11;;116 I;;120 I;123 I;139 I;549 Р;179;100;87;82;77 _);90 I;102 I
12;;116 I;;120 I;123 I;139 I;631 ^<Л;162;100;88;82;78 );90 I;102 I
13;;116 I;;120 I;124 I;139 I;522 Х;153;100;88;82;79 Z;91 I;103 I
14;;117 I;;120 I;124 I;139 I;476;147;100;88;81;80 Z;91 I;103 I
15;;117 I;;120 I;125 I;139 I;463;145;101;88;81;80 Z;92 I;104 I
16;;117 I;;120 I;125 I;139 I;460;139;101;88;80;81 Z;92 I;106 I
17;;118 I;;121 ^I;125 I;139 I;519;131;101;88;80;81 Z;93 I;106 I
18;;118 I;;121 ^I;125 I;139 I;549;123;101;88;79;83 Z;93 I;106 I
19;;118 I;;121 ^I;127 I;139 I;572;121;101;88;79;84 Z;93 I;107 I
20;;118 I;;121 ^I;127 I;139 I;586;120;99;88;79;84 Z;93 I;107 I
21;;118 I;;121 ^I;127 I;139 I;599;118;97;88;79;85 Z;93 I;107 I
22;;118 I;;121 ^I;127 I;140 I;604;117;96;86;79;86 Z;93 I;107 I
23;;118 I;;121 ^I;128 I;140 I;606;117;94;85 _;79;87 Z;93 I;107 I
24;;119 ^I;;121 ^I;129 I;140 I;603;116;94;84 _;79;87 Z;95 I;108 I
25;;119 ^I;;121 ^I;129 I;140 I;599;115;94;84 _;79;85 I;95 I;108 I
26;;119 ^I;;121 ^I;130 I;141 I;576;115;93;84 _;79;86 I;95 I;108 I
27;;119 ^I;;121 ^I;131 I;143 I;528;114;93;84 _;79;86 I;96 I;109 I
28;;119 ^I;;121 ^I;132 I;147 I;486;114;92;85;79;86 I;96 I;109 I
29;;119 ^I;;121 ^I;133 I;148 I;468;114;91;86;78 _;87 I;97 ^I;110 ^I
30;;119 ^I;;-;135 I;154 ^I;468;112 _;91 _;86;78 _;88 ^I;97 ^I;110 ^I
31;;119 ^I;;-;136 ^I;-;421;-;90 _;86;-;88 ^I;-;110 ^I
Декада;;;;;;;;;;;;;;
1;;;;;;;;;;;;;;
2;;;;;;;;;;;;;;
3;;;;;;;;;;;;;;
Средний;;117;;120;126;140;454;174;99;87;81;82;92;105
Высший;;119;;121;136;158;664;428;112;89;86;88;97;110
Низший;;115;;119;121;136;162;112;90;84;78;77;88;98
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Средний уровень;;Высший;;;;;Низший периода открытого русла;;;;Низший зимнего периода;;;
;;уровень;;дата;;число случаев;уровень;дата;;число случаев;уровень;дата;;число случаев
;;;;первая;последняя;;;первая;последняя;;;первая;последняя;
140;;664;;12.05.2016;;1;78;29.09.2016;01.10.2016;3;85;17.10.2015;;1
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
